Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
1,0.001,1,0.0001,0.8,0.0464158883361278,140.914522954326,1,1,1,1,0.3451539,none,
2,0.00103925568293671,1,0.0001,0.8,0.0464158883361278,135.593561487078,1,1,1,1,0.1554702,none,
3,0.00108005237451625,1,0.0001,0.8,0.0464158883361278,130.473579089833,1,1,1,1,0.1631474,none,
4,0.00112245056808531,1,0.0001,0.8,0.0464158883361278,125.54698608439,1,1,1,1,0.1630059,none,
5,0.0011665131316982,1,0.0001,0.8,0.0464158883361278,120.806476742983,1,1,1,1,0.1480803,none,
6,0.00121230540133765,1,0.0001,0.8,0.0464158883361278,116.24502312723,1,1,1,1,0.1494145,none,
7,0.00125989527779503,1,0.0001,0.8,0.0464158883361278,111.8558621292,1,1,1,1,0.1536375,none,
8,0.00130935332735361,1,0.0001,0.8,0.0464158883361278,107.632486949326,1,1,1,1,0.1532307,none,
9,0.00136075288642433,1,0.0001,0.8,0.0464158883361278,103.568633961197,1,1,1,1,0.1524019,none,
10,0.00141417017028902,1,0.0001,0.8,0.0464158883361278,99.6582791577282,1,1,1,1,0.151528,none,
11,0.00146968438611245,1,0.0001,0.8,0.0464158883361278,95.8956238506612,1,1,1,1,0.1503582,none,
12,0.00152737785039071,1,0.0001,0.8,0.0464158883361278,92.2750897174647,1,1,1,1,0.149485,none,
13,0.00158733611101021,1,0.0001,0.8,0.0464158883361278,88.791308682544,1,1,1,1,0.0195812,none,
14,0.00164964807409802,1,0.0001,0.8,0.0464158883361278,85.4391162890043,1,1,1,1,0.0201323,none,
15,0.00171440613585197,1,0.0001,0.8,0.0464158883361278,82.2135405526825,1,1,1,1,0.0208862,none,
16,0.00178170631954573,1,0.0001,0.8,0.0464158883361278,79.1098003244299,1,1,1,1,0.0214,none,
17,0.00185164841791215,1,0.0001,0.8,0.0464158883361278,76.1232928312307,1,1,1,1,0.0218087,none,
18,0.00192433614111598,1,0.0001,0.8,0.0464158883361278,73.2495904963871,1,1,1,1,0.0232434,none,
19,0.00199987727053529,1,0.0001,0.8,0.0464158883361278,70.4844325266218,1,1,1,1,0.0233406,none,
20,0.00207838381857976,1,0.0001,0.8,0.0464158883361278,67.8237199255317,1,1,1,1,0.0231803,none,
21,0.00215997219478272,1,0.0001,0.8,0.0464158883361278,65.2635059268138,1,1,1,1,0.0228063,none,
22,0.00224476337841322,1,0.0001,0.8,0.0464158883361278,62.7999958770151,1,1,1,1,0.0226341,none,
23,0.00233288309786416,1,0.0001,0.8,0.0464158883361278,60.4295362387518,1,1,1,1,0.0226285,none,
24,0.00242446201708233,1,0.0001,0.8,0.0464158883361278,58.1486128182863,1,1,1,1,0.021054,none,
25,0.00251963592931702,1,0.0001,0.8,0.0464158883361278,55.9538437067356,1,1,1,1,0.0224361,none,
26,0.00261854595847423,1,0.0001,0.8,0.0464158883361278,53.8419755965479,1,1,1,1,0.0243014,none,
27,0.00272133876837531,1,0.0001,0.8,0.0464158883361278,51.8098754683184,1,1,1,1,0.0248164,none,
28,0.00282816678023003,1,0.0001,0.8,0.0464158883361278,49.8545316802125,1,1,1,1,0.0251249,none,
