Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
71,4.35307336473189e-05,0.3,1e-08,1,0.00147463092337271,101.629076099663,1,1,1,1,0.1403696,none,
72,4.59417313463648e-05,0.3,1e-08,1,0.00147634274090002,96.4079999830637,1,1,1,1,0.139998,none,
73,4.84862648123908e-05,0.3,1e-08,1,0.00147814032804086,91.4603309308412,1,1,1,1,0.1394163,none,
74,5.11717300711461e-05,0.3,1e-08,1,0.00148002744953846,86.771695558662,1,1,1,1,0.1382942,none,
75,5.40059327854237e-05,0.3,1e-08,1,0.00148200797524339,82.3284706535003,1,1,1,1,0.1382591,none,
76,5.69971109432608e-05,0.3,1e-08,1,0.00148408587399028,78.1177495041519,1,1,1,1,0.1381597,none,
77,6.01539588027483e-05,0.3,1e-08,1,0.0014862652104282,74.1272991724347,1,1,1,1,0.1379855,none,
78,6.34856521630521e-05,0.3,1e-08,1,0.00148855014639831,70.3455290184914,1,1,1,1,0.1380273,none,
79,6.70018750350959e-05,0.3,1e-08,1,0.00149094492922528,66.7614558142532,1,1,1,1,0.1382286,none,
80,7.071284778943e-05,0.3,1e-08,1,0.00149345389521799,63.3646697287523,1,1,1,1,0.1381886,none,
81,7.46293568631015e-05,0.3,1e-08,1,0.00149608146289859,60.1453055125165,1,1,1,1,0.0334632,none,
82,7.87627861118706e-05,0.3,1e-08,1,0.00149883212996908,57.0940224987619,1,1,1,1,0.0337168,none,
83,8.31251498989063e-05,0.3,1e-08,1,0.00150171046655052,54.2019635128907,1,1,1,1,0.1726992,none,
84,8.77291280161336e-05,0.3,1e-08,1,0.00150472110843476,51.4607357023338,1,1,1,1,0.1790803,none,
85,9.25881025397395e-05,0.3,1e-08,1,0.00150786874455205,48.8623881135976,1,1,1,1,0.1871554,none,
86,9.77161967269618e-05,0.3,1e-08,1,0.00151115810346653,46.3993862470765,1,1,1,1,0.192895,none,
87,0.000103128316067218,0.3,1e-08,1,0.00151459392993711,44.064590496443,1,1,1,1,0.1971787,none,
88,0.000108840191606901,0.3,1e-08,1,0.00151818096202786,41.8512359856138,1,1,1,1,0.196856,none,
89,0.000114868425673755,0.3,1e-08,1,0.00152192389611685,39.7529093106237,1,1,1,1,0.1957067,none,
90,0.000121230540133765,0.3,1e-08,1,0.00152582734853897,37.7635338253056,1,1,1,1,0.1981286,none,
91,0.000127945027320787,0.3,1e-08,1,0.00152989581187189,35.8773505807461,1,1,1,1,0.1958231,none,
92,0.000135031403786987,0.3,1e-08,1,0.00153413360438989,34.0889014581891,1,1,1,1,0.1922777,none,
93,0.0001425102670303,0.3,1e-08,1,0.00153854481676767,32.3930105514142,1,1,1,1,0.1866399,none,
94,0.000150403355363803,0.3,1e-08,1,0.00154313325433811,30.7847734180329,1,1,1,1,0.1809075,none,
95,0.000158733611101021,0.3,1e-08,1,0.00154790237998067,29.2595406917835,1,1,1,1,0.1754549,none,
96,0.000167525247240822,0.3,1e-08,1,0.00155285525684081,27.8129054336904,1,1,1,1,0.1641758,none,
97,0.000176803817845721,0.3,1e-08,1,0.00155799449219787,26.4406912579807,1,1,1,1,0.1697904,none,
98,0.000186596292318175,0.3,1e-08,1,0.00156332218532287,25.1389377092965,1,1,1,1,0.1554994,none,
99,0.000196931133790742,0.3,1e-08,1,0.00156883988114193,23.9038933360126,1,1,1,1,0.3754773,none,
100,0.000207838381857976,0.3,1e-08,1,0.00157454852809586,22.732003696372,1,1,1,1,0.1516674,none,
101,0.000219349739890506,0.3,1e-08,1,0.00158044844492966,21.6199022010287,1,1,1,1,0.1469416,none,
102,0.000231498667185116,0.3,1e-08,1,0.00158653929281554,20.5643977160399,1,1,1,1,0.1424085,none,
103,0.000244320476218649,0.3,1e-08,1,0.00159282005727078,19.5624715570292,1,1,1,1,0.1382382,none,
104,0.000257852435288427,0.3,1e-08,1,0.00159928903561996,18.6112644291272,1,1,1,1,0.1289338,none,
105,0.000272133876837531,0.3,1e-08,1,0.00160594383385419,17.7080713043913,1,1,1,1,0.3261444,none,
106,0.000287206311779783,0.3,1e-08,1,0.00161278136942763,16.8503283987418,1,1,1,1,0.1182696,none,
107,0.000303113550156758,0.3,1e-08,1,0.00161979788074572,16.0356232773686,1,1,1,1,0.1131142,none,
108,0.000319901828477506,0.3,1e-08,1,0.00162698894335837,15.2616626395185,1,1,1,1,0.1097925,none,
109,0.000337619944111134,0.3,1e-08,1,0.00163434949009469,14.5262831160257,1,1,1,1,0.0881816,none,
110,0.000356319397122858,0.3,1e-08,1,0.00164187383662759,13.8274408245892,1,1,1,1,0.0951254,none,
111,0.000376054539965817,0.3,1e-08,1,0.00164955571050474,13.1632020203489,1,1,1,1,0.1019123,none,
112,0.000396882735463716,0.3,1e-08,1,0.00165738828300827,12.5317431758862,1,1,1,1,0.1078005,none,
113,0.000418864523543527,0.3,1e-08,1,0.00166536420394272,11.9313397498837,1,1,1,1,0.1142149,none,
114,0.000442063797202853,0.3,1e-08,1,0.00167347563818382,11.3603646860141,1,1,1,1,0.1173675,none,
115,0.000466547988223447,0.3,1e-08,1,0.00168171430289287,10.8172821207547,1,1,1,1,0.1175724,none,
116,0.000492388263170674,0.3,1e-08,1,0.0016900715072934,10.3006396358185,1,1,1,1,0.1155242,none,
117,0.00051965973024862,0.3,1e-08,1,0.00169853819124859,9.80906827182474,1,1,1,1,0.1131382,none,
118,0.000548441657612102,0.3,1e-08,1,0.00170710496577076,9.34127457455273,1,1,1,1,0.3016446,none,
119,0.000578817703770127,0.3,1e-08,1,0.00171576215243798,8.89603806699104,1,1,1,1,0.1087455,none,
120,0.000610876160750504,0.3,1e-08,1,0.00172449982361878,8.47220702071856,1,1,1,1,0.1066804,none,
121,0.000644710210732387,0.3,1e-08,1,0.00173330784206637,8.06869166840586,1,1,1,1,0.1070771,none,
122,0.00068041819689271,0.3,1e-08,1,0.00174217590028974,7.68446455257011,1,1,1,1,0.1041783,none,
123,0.000718103909253735,0.3,1e-08,1,0.00175099382752109,7.3181383249075,1,1,1,1,0.1005109,none,
124,0.000757876886362593,0.3,1e-08,1,0.00175967475634682,6.96855920819811,1,1,1,1,0.0983684,none,
125,0.000799852733679671,0.3,1e-08,1,0.00176839872482574,6.63568347704034,1,1,1,1,0.0967358,none,
126,0.000844153459601298,0.3,1e-08,1,0.00177715638818386,6.31867769719711,1,1,1,1,0.0946641,none,
127,0.000890907830093413,0.3,1e-08,1,0.00178593729386641,6.01675193739815,1,1,1,1,0.0948792,none,
128,0.000940251742967013,0.3,1e-08,1,0.0017947313006406,5.72915978482837,1,1,1,1,0.0896194,none,
129,0.000992328622883255,0.3,1e-08,1,0.00180352830587717,5.45519671597626,1,1,1,1,0.0854762,none,
130,0.00104728983823636,0.3,1e-08,1,0.00181231827083224,5.19419334534584,1,1,1,1,0.0857772,none,
131,0.00110529514112602,0.3,1e-08,1,0.00182109124720881,4.94551883945392,1,1,1,1,0.0863628,none,
132,0.0011665131316982,0.3,1e-08,1,0.00182983740468213,4.70857513658637,1,1,1,1,0.0867864,none,
133,0.00123112174820389,0.3,1e-08,1,0.00183854705900022,4.48279587507045,1,1,1,1,0.0692947,none,
134,0.00129930878420042,0.3,1e-08,1,0.00184721070032032,4.26764538798022,1,1,1,1,0.0766518,none,
135,0.0013712724343984,0.3,1e-08,1,0.00185581902147508,4.06261343342311,1,1,1,1,0.0831878,none,
136,0.00144722187074113,0.3,1e-08,1,0.0018643629459412,3.86721887858333,1,1,1,1,0.0880859,none,
137,0.00152737785039071,0.3,1e-08,1,0.00187283365518695,3.68100455279614,1,1,1,1,0.0928436,none,
138,0.00161197335738816,0.3,1e-08,1,0.00188122261516563,3.50353670737975,1,1,1,1,0.0988144,none,
139,0.00170125427985259,0.3,1e-08,1,0.00188952160172207,3.33440450800201,1,1,1,1,0.0994809,none,
140,0.00179548012468783,0.3,1e-08,1,0.00189772272466208,3.1732153001318,1,1,1,1,0.099863,none,
141,0.00189492477187382,0.3,1e-08,1,0.00190581845030858,3.01959866149231,1,1,1,1,0.1005347,none,
142,0.00199987727053528,0.3,1e-08,1,0.00191380162233629,2.87320173533465,1,1,1,1,0.1011725,none,
143,0.00211064267910155,0.3,1e-08,1,0.00192166548065958,2.73367833780173,1,1,1,1,0.0991223,none,
144,0.00222754295199956,0.3,1e-08,1,0.00192940367828558,2.60073042811605,1,1,1,1,0.0965838,none,
145,0.00235091787545729,0.3,1e-08,1,0.0019370102959454,2.47404425046049,1,1,1,1,0.0968738,none,
146,0.00248112605513777,0.3,1e-08,1,0.00194447985440601,2.35333091933892,1,1,1,1,0.0952012,none,
147,0.00261854595847423,0.3,1e-08,1,0.00195180732435894,2.23831537351125,1,1,1,1,0.0950651,none,
148,0.00276357701473616,0.3,1e-08,1,0.00195898813383639,2.12873648227223,1,1,1,1,0.0931171,none,
149,0.0029166407760237,0.3,1e-08,1,0.00196601817310276,2.02434283137836,1,1,1,1,0.0896524,none,
150,0.00307818214256508,0.3,1e-08,1,0.00197289379700139,1.92489737871881,1,1,1,1,0.0895922,none,
151,0.00324867065587837,0.3,1e-08,1,0.00197961182481844,1.83017323905796,1,1,1,1,0.0865073,none,
152,0.00342860186355659,0.3,1e-08,1,0.00198616953763786,1.73995401084678,1,1,1,1,0.088082,none,
153,0.00361849875964275,0.3,1e-08,1,0.00199256467329818,1.65403407724946,1,1,1,1,0.0776324,none,
154,0.00381891330478185,0.3,1e-08,1,0.0019987954190635,1.5722146656538,1,1,1,1,0.0785035,none,
155,0.00403042803056805,0.3,1e-08,1,0.00200486040204038,1.49430857789244,1,1,1,1,0.0793505,none,
156,0.00425365773275039,0.3,1e-08,1,0.00201075867759798,1.42013622435568,1,1,1,1,0.0806869,none,
157,0.0044892512582186,0.3,1e-08,1,0.00201648971581439,1.34952696475707,1,1,1,1,0.0821112,none,
158,0.00473789339096314,0.3,1e-08,1,0.00202205338624253,1.28231518898686,1,1,1,1,0.042238,none,
159,0.0050003068424911,0.3,1e-08,1,0.00202745444791663,1.21834801082212,1,1,1,1,0.0430962,none,
160,0.00527725435248354,0.3,1e-08,1,0.00203268925584651,1.15747303203046,1,1,1,1,0.0436465,none,
161,0.00556954090580014,0.3,1e-08,1,0.00203775812709604,1.09954700076201,1,1,1,1,0.0440769,none,
162,0.00587801607227491,0.3,1e-08,1,0.00204266234089339,1.04443424620353,1,1,1,1,0.0446551,none,
163,0.00620357647610427,0.3,1e-08,1,0.00204740348599393,0.992002551755572,1,1,1,1,0.0449637,none,
164,0.00654716840200474,0.3,1e-08,1,0.00205198343791936,0.942128101437462,1,1,1,1,0.0454543,none,
165,0.00690979054571565,0.3,1e-08,1,0.00205640433585163,0.894691695875017,1,1,1,1,0.045704,none,
166,0.00729249691684144,0.3,1e-08,1,0.00206066855937396,0.849580270712686,1,1,1,1,0.0461948,none,
167,0.00769639990247116,0.3,1e-08,1,0.00206477903136496,0.806683272813591,1,1,1,1,0.0452486,none,
168,0.00812267350047971,0.3,1e-08,1,0.00206873795956612,0.765897299807023,1,1,1,1,0.043392,none,
169,0.00857255673190933,0.3,1e-08,1,0.00207254855540513,0.727122982881669,1,1,1,1,0.0436952,none,
170,0.00904735724234929,0.3,1e-08,1,0.00207621392753789,0.690265262175899,1,1,1,1,0.04422,none,
171,0.00954845510278229,0.3,1e-08,1,0.00207973731000861,0.655234146909276,1,1,1,1,0.0427369,none,
172,0.0100773068209446,0.3,1e-08,1,0.0020831220397268,0.62194177381537,1,1,1,1,0.041008,none,
173,0.0106354495748601,0.3,1e-08,1,0.00208637153392364,0.590304773862365,1,1,1,1,0.0412976,none,
174,0.0112245056808531,0.3,1e-08,1,0.00208948926735022,0.560244639305848,1,1,1,1,0.0417811,none,
175,0.0118461873090268,0.3,1e-08,1,0.00209247874864706,0.531686590735741,1,1,1,1,0.0420011,none,
176,0.0125023014599146,0.3,1e-08,1,0.00209534355760319,0.504556640343124,1,1,1,1,0.0423112,none,
177,0.0131947552167671,0.3,1e-08,1,0.00209808817162655,0.478786948467645,1,1,1,1,0.0425071,none,
178,0.0139255612887446,0.3,1e-08,1,0.0021007146952871,0.454311343796979,1,1,1,1,0.1951582,none,
179,0.0146968438611245,0.3,1e-08,1,0.00210322656145403,0.431067883277779,1,1,1,1,0.0385122,none,
180,0.0155108447695284,0.3,1e-08,1,0.00210562703932658,0.408994791971909,1,1,1,1,0.038655,none,
181,0.016369930016117,0.3,1e-08,1,0.00210791914830724,0.388054140019633,1,1,1,1,0.0392711,none,
182,0.0172765966466903,0.3,1e-08,1,0.0021101055135132,0.368154402711701,1,1,1,1,0.0401921,none,
183,0.0182334800086844,0.3,1e-08,1,0.0021121881008911,0.349261870348902,1,1,1,1,0.0406846,none,
184,0.0192433614111598,0.3,1e-08,1,0.00211416768009423,0.331326639127379,1,1,1,1,0.038017,none,
185,0.0203091762090473,0.3,1e-08,1,0.00211604259145893,0.31430084800173,1,1,1,1,0.0387813,none,
186,0.0214340223351485,0.3,1e-08,1,0.00211780540106032,0.298138190429708,1,1,1,1,0.0395774,none,
187,0.0226211693046903,0.3,1e-08,1,0.00211943130655776,0.282792462557375,1,1,1,1,0.0398751,none,
188,0.0238740677186065,0.3,1e-08,1,0.0021208277006762,0.268211654005901,1,1,1,1,0.0398695,none,
189,0.0251963592931701,0.3,1e-08,1,0.00212243800713855,0.254412407844317,1,1,1,1,0.0399381,none,
190,0.026591887445127,0.3,1e-08,1,0.0021242843232619,0.241354031968593,1,1,1,1,0.0400991,none,
191,0.0280647084630984,0.3,1e-08,1,0.0021258884790584,0.228943864648392,1,1,1,1,0.0404978,none,
192,0.0296191032977255,0.3,1e-08,1,0.00212726160442464,0.217152304075743,1,1,1,1,0.0405902,none,
193,0.0312595900048228,0.3,1e-08,1,0.00212843885013234,0.205953205625675,1,1,1,1,0.0407036,none,
194,0.0329909368777094,0.3,1e-08,1,0.00212944483787666,0.195320081798464,1,1,1,1,0.0407174,none,
195,0.0348181763068897,0.3,1e-08,1,0.00213081196717476,0.185271476635827,1,1,1,1,0.0407605,none,
196,0.0367466194073669,0.3,1e-08,1,0.00213215138026031,0.175741641100535,1,1,1,1,0.0414051,none,
197,0.0387818714561072,0.3,1e-08,1,0.00213333658417984,0.166694017396043,1,1,1,1,0.0411274,none,
198,0.0409298481845244,0.3,1e-08,1,0.00213443345841479,0.158109723465623,1,1,1,1,0.0408985,none,
199,0.0431967929733417,0.3,1e-08,1,0.0021354587876811,0.149966545730972,1,1,1,1,0.0406732,none,
200,0.0455892949998106,0.3,1e-08,1,0.00213642369586931,0.142242809109467,1,1,1,1,0.0399934,none,
201,0.0481143083900326,0.3,1e-08,1,0.00213733488772645,0.134917528929912,1,1,1,1,0.0396448,none,
202,0.050779172432054,0.3,1e-08,1,0.00213819698793356,0.127970588060676,1,1,1,1,0.0396522,none,
203,0.0535916329084851,0.3,1e-08,1,0.00213901355926831,0.121382784669241,1,1,1,1,0.0398408,none,
204,0.05655986461065,0.3,1e-08,1,0.00213978754528217,0.115135827393461,1,1,1,1,0.0401398,none,
205,0.0596924950997074,0.3,1e-08,1,0.00214052162231062,0.109212317801403,1,1,1,1,0.0395181,none,
206,0.0629986297838069,0.3,1e-08,1,0.00214121895389964,0.103595747288859,1,1,1,1,0.0388385,none,
207,0.0664878783841726,0.3,1e-08,1,0.0021418803740696,0.0982703201018825,1,1,1,1,0.0392024,none,
208,0.0701703828670382,0.3,1e-08,1,0.00214250781333796,0.0932210910128066,1,1,1,1,0.0395191,none,
209,0.0740568469226244,0.3,1e-08,1,0.00214310306502779,0.0884338618466497,1,1,1,1,0.0361186,none,
210,0.0781585670768409,0.3,1e-08,1,0.00214366780587629,0.0838951467891797,1,1,1,1,0.0369084,none,
211,0.0824874655261458,0.3,1e-08,1,0.00214420365515435,0.0795921403919726,1,1,1,1,0.037344,none,
212,0.0870561247909986,0.3,1e-08,1,0.00214471202499669,0.0755126790447289,1,1,1,1,0.0377702,none,
213,0.0918778242886334,0.3,1e-08,1,0.00214519434229637,0.0716452180242253,1,1,1,1,0.0387557,none,
214,0.0969665789314552,0.3,1e-08,1,0.00214565193377557,0.0679787968408996,1,1,1,1,0.0398629,none,
215,0.102337179863252,0.3,1e-08,1,0.00214608605656497,0.0645030116052371,1,1,1,1,0.0408618,none,
216,0.108005237451625,0.3,1e-08,1,0.00214649790295976,0.0612079876779853,1,1,1,1,0.0413849,none,
217,0.113987226661605,0.3,1e-08,1,0.00214688860904464,0.0580860678935839,1,1,1,1,0.0421387,none,
218,0.120300534942332,0.3,1e-08,1,0.00214725928962183,0.055124841626348,1,1,1,1,0.0425126,none,
219,0.126963512765997,0.3,1e-08,1,0.00214761119454978,0.0523176842222881,1,1,1,1,0.0418225,none,
220,0.133995526965934,0.3,1e-08,1,0.00214794495889178,0.0496565795822094,1,1,1,1,0.0419089,none,
221,0.141417017028902,0.3,1e-08,1,0.00214826151377846,0.0471339310371609,1,1,1,1,0.0420747,none,
222,0.149249554505183,0.3,1e-08,1,0.00214856174321964,0.0447425314437773,1,1,1,1,0.0421227,none,
223,0.157515905709162,0.3,1e-08,1,0.00214884648665889,0.0424755436237053,1,1,1,1,0.0422502,none,
224,0.166240097892661,0.3,1e-08,1,0.00214911654135167,0.040326481742994,1,1,1,1,0.0425534,none,
225,0.175447489083346,0.3,1e-08,1,0.00214937266456442,0.0383095206877485,1,1,1,1,0.0429383,none,
226,0.185164841791215,0.3,1e-08,1,0.00214961557563482,0.0363777272620377,1,1,1,1,0.0434143,none,
227,0.195420400797405,0.3,1e-08,1,0.00214984595789653,0.0345463410323427,1,1,1,1,0.0436843,none,
228,0.206243975251409,0.3,1e-08,1,0.00215006444604462,0.032810112595411,1,1,1,1,0.0439809,none,
229,0.217667025315346,0.3,1e-08,1,0.00215027167030374,0.0311640639880646,1,1,1,1,0.0443114,none,
230,0.229722753607115,0.3,1e-08,1,0.00215046821954985,0.0296034742738974,1,1,1,1,0.0441517,none,
231,0.242446201708233,0.3,1e-08,1,0.00215065465045902,0.0281238665944581,1,1,1,1,0.0436484,none,
232,0.255874352016859,0.3,1e-08,1,0.00215083149087099,0.0267209957672262,1,1,1,1,0.0428994,none,
233,0.270046235242068,0.3,1e-08,1,0.00215099924213031,0.0253908364869853,1,1,1,1,0.0431265,none,
234,0.285003043851811,0.3,1e-08,1,0.00215115838036814,0.0241295721061925,1,1,1,1,0.0434536,none,
235,0.30078825180431,0.3,1e-08,1,0.00215130935771814,0.0229335839812583,1,1,1,1,0.0412301,none,
236,0.317447740910919,0.3,1e-08,1,0.00215145260347196,0.0217994413576959,1,1,1,1,0.0432721,none,
237,0.335029934197723,0.3,1e-08,1,0.00215158852517803,0.0207238917681789,1,1,1,1,0.043445,none,
238,0.353585936653518,0.3,1e-08,1,0.00215171750969443,0.0197038519186741,1,1,1,1,0.0438703,none,
239,0.373169683773276,0.3,1e-08,1,0.00215183992417992,0.0187363990385949,1,1,1,1,0.044283,none,
240,0.393838098328849,0.3,1e-08,1,0.00215195611705315,0.0178187626723719,1,1,1,1,0.0442483,none,
241,0.415651255822599,0.3,1e-08,1,0.00215206641889001,0.0169483168902311,1,1,1,1,0.0443884,none,
242,0.438672559104849,0.3,1e-08,1,0.00215217114329364,0.0161225728975032,1,1,1,1,0.0445316,none,
243,0.462968922662727,0.3,1e-08,1,0.00215227058772205,0.0153391720222272,1,1,1,1,0.0449985,none,
244,0.488610967116033,0.3,1e-08,1,0.00215236503426309,0.0145958790617752,1,1,1,1,0.0452645,none,
245,0.515673224485496,0.3,1e-08,1,0.00215245475039159,0.0138905759703844,1,1,1,1,0.045501,none,
246,0.544234354830027,0.3,1e-08,1,0.00215253998968564,0.0132212558698547,1,1,1,1,0.0456264,none,
