Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
1,0.001,0.3,0.01,1,0.14488701533936,447.73643752588,1,1,1,1,0.862483,none,
2,0.00103925568293671,0.3,0.01,1,0.144912848701335,430.907804706345,1,1,1,1,0.8498194,none,
3,0.00108005237451625,0.3,0.01,1,0.144939684246499,414.714777424286,1,1,1,1,0.8485916,none,
4,0.00112245056808531,0.3,0.01,1,0.144967560171431,399.133346832447,1,1,1,1,0.8476391,none,
5,0.0011665131316982,0.3,0.01,1,0.144996516216571,384.140410386232,1,1,1,1,0.8404162,none,
6,0.00121230540133765,0.3,0.01,1,0.145026593431458,369.713738301438,1,1,1,1,0.8446891,none,
7,0.00125989527779503,0.3,0.01,1,0.145057834365499,355.831940404989,1,1,1,1,0.8443672,none,
8,0.00130935332735361,0.3,0.01,1,0.145090283322424,342.474435571497,1,1,1,1,0.8431243,none,
9,0.00136075288642433,0.3,0.01,1,0.145123986125086,329.621417198053,1,1,1,1,0.8421038,none,
10,0.00141417017028902,0.3,0.01,1,0.145158990226527,317.253829398778,1,1,1,1,0.8412592,none,
11,0.00146968438611245,0.3,0.01,1,0.145195344779421,305.353334228007,1,1,1,1,0.8403174,none,
12,0.00152737785039071,0.3,0.01,1,0.145233100754891,293.902287098837,1,1,1,1,0.8390557,none,
13,0.00158733611101021,0.3,0.01,1,0.145272311157114,282.883710080601,1,1,1,1,0.1285141,none,
14,0.00164964807409802,0.3,0.01,1,0.145313030433266,272.28126643477,1,1,1,1,0.1278891,none,
15,0.00171440613585197,0.3,0.01,1,0.1453553152839,262.079234184513,1,1,1,1,0.1282562,none,
16,0.00178170631954573,0.3,0.01,1,0.145399224438661,252.262488247459,1,1,1,1,0.1283898,none,
17,0.00185164841791215,0.3,0.01,1,0.145444818601492,242.816472600934,1,1,1,1,0.1282624,none,
18,0.00192433614111598,0.3,0.01,1,0.145492160456359,233.727181375767,1,1,1,1,0.1285021,none,
19,0.00199987727053529,0.3,0.01,1,0.145541315144796,224.981138105347,1,1,1,1,0.1290224,none,
20,0.00207838381857976,0.3,0.01,1,0.145592349926644,216.565375773695,1,1,1,1,0.1291467,none,
21,0.00215997219478272,0.3,0.01,1,0.145645334286137,208.467414067727,1,1,1,1,0.1290262,none,
22,0.00224476337841322,0.3,0.01,1,0.145700340311463,200.675247463486,1,1,1,1,0.1289063,none,
23,0.00233288309786416,0.3,0.01,1,0.14575744222746,193.177321358006,1,1,1,1,0.1289981,none,
24,0.00242446201708233,0.3,0.01,1,0.145816716959768,185.962515578354,1,1,1,1,0.1291171,none,
25,0.00251963592931702,0.3,0.01,1,0.145878243878737,179.020137865909,1,1,1,1,0.127091,none,
26,0.00261854595847423,0.3,0.01,1,0.145942105148401,172.33989281046,1,1,1,1,0.1281946,none,
27,0.00272133876837531,0.3,0.01,1,0.146008385318593,165.911873185963,1,1,1,1,0.1292684,none,
28,0.00282816678023003,0.3,0.01,1,0.146077171964589,159.72654914433,1,1,1,1,0.1298175,none,
29,0.00293918839864689,0.3,0.01,1,0.146148555288605,153.774748497752,1,1,1,1,0.1303229,none,
30,0.00305456824651543,0.3,0.01,1,0.146222628466179,148.047646155678,1,1,1,1,0.1308841,none,
31,0.00317447740910919,0.3,0.01,1,0.146299487539285,142.536750157433,1,1,1,1,0.1314296,none,
32,0.00329909368777094,0.3,0.01,1,0.146379231541318,137.23388983047,1,1,1,1,0.2639776,none,
33,0.00342860186355659,0.3,0.01,1,0.146461962669249,132.131200396097,1,1,1,1,0.1293892,none,
34,0.00356319397122858,0.3,0.01,1,0.146547786338091,127.221117050078,1,1,1,1,0.1296277,none,
35,0.00370306958400514,0.3,0.01,1,0.146636811197719,122.496358730267,1,1,1,1,0.1300667,none,
36,0.00384843610948743,0.3,0.01,1,0.146729149723989,117.949920158849,1,1,1,1,0.2582146,none,
37,0.00399950909720367,0.3,0.01,1,0.146824918552537,113.57506136371,1,1,1,1,0.1393374,none,
38,0.00415651255822599,0.3,0.01,1,0.146924239805608,109.365298902621,1,1,1,1,0.1398797,none,
39,0.00431967929733417,0.3,0.01,1,0.147027244481469,105.314395102918,1,1,1,1,0.1395618,none,
40,0.00448925125821861,0.3,0.01,1,0.14713425657854,101.416484524564,1,1,1,1,0.1400506,none,
41,0.00466547988223447,0.3,0.01,1,0.147244601941388,97.6652209011617,1,1,1,1,0.2695948,none,
42,0.00484862648123908,0.3,0.01,1,0.147359546240583,94.055834155235,1,1,1,1,0.2701088,none,
43,0.00503896262506515,0.3,0.01,1,0.147477983611935,90.5821450455692,1,1,1,1,0.1362571,none,
44,0.00523677054420466,0.3,0.01,1,0.147601506429396,87.2399398937546,1,1,1,1,0.2676921,none,
45,0.00544234354830027,0.3,0.01,1,0.147728933184546,84.0234314200703,1,1,1,1,0.1342919,none,
46,0.00565598646106501,0.3,0.01,1,0.14786105111488,80.9282518067443,1,1,1,1,0.1348744,none,
