Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
1,0.001,0.03,1e-14,1,2.01689434510898e-05,0.0605446731181469,1,1,1,1,0.3747817,none,
2,0.00103925568293671,0.03,1e-14,1,2.01868464419365e-05,0.0583127814437518,1,1,1,1,0.3563204,none,
3,0.00108005237451625,0.03,1e-14,1,2.02046060821568e-05,0.0561610622083629,1,1,1,1,0.3561549,none,
4,0.00112245056808531,0.03,1e-14,1,2.02222234440343e-05,0.0540883640304222,1,1,1,1,0.3560457,none,
5,0.0011665131316982,0.03,1e-14,1,2.02396995418797e-05,0.0520918039271745,1,1,1,1,0.3537566,none,
6,0.00121230540133765,0.03,1e-14,1,2.0257035336346e-05,0.0501686030966316,1,1,1,1,0.3577615,none,
7,0.00125989527779503,0.03,1e-14,1,2.0274231736744e-05,0.0483160832128142,1,1,1,1,0.3581027,none,
8,0.00130935332735361,0.03,1e-14,1,2.02912896034066e-05,0.0465316628490272,1,1,1,1,0.3586356,none,
9,0.00136075288642433,0.03,1e-14,1,2.03082097501898e-05,0.0448128540251657,1,1,1,1,0.2125239,none,
10,0.00141417017028902,0.03,1e-14,1,2.03249929482575e-05,0.0431572588773567,1,1,1,1,0.2120022,none,
11,0.00146968438611245,0.03,1e-14,1,2.03416399270366e-05,0.0415625664368905,1,1,1,1,0.2122545,none,
12,0.00152737785039071,0.03,1e-14,1,2.0358151376822e-05,0.0400265495250499,1,1,1,1,0.2125854,none,
13,0.00158733611101021,0.03,1e-14,1,2.03745279513602e-05,0.0385470617560266,1,1,1,1,0.2129605,none,
14,0.00164964807409802,0.03,1e-14,1,2.03907702713205e-05,0.0371220346460057,1,1,1,1,0.2133235,none,
15,0.00171440613585197,0.03,1e-14,1,2.04068789230518e-05,0.0357494748147098,1,1,1,1,0.2144212,none,
16,0.00178170631954573,0.03,1e-14,1,2.04228544658049e-05,0.0344274613004759,1,1,1,1,0.214721,none,
17,0.00185164841791215,0.03,1e-14,1,2.0438697428311e-05,0.0331541429506309,1,1,1,1,0.2127165,none,
18,0.00192433614111598,0.03,1e-14,1,2.04544083148777e-05,0.0319277359202673,1,1,1,1,0.2152449,none,
19,0.00199987727053529,0.03,1e-14,1,2.04699876055364e-05,0.0307465212488995,1,1,1,1,0.2158455,none,
20,0.00207838381857976,0.03,1e-14,1,2.04854357574396e-05,0.0296088425249625,1,1,1,1,0.2162129,none,
21,0.00215997219478272,0.03,1e-14,1,2.0500753590825e-05,0.0285131041678177,1,1,1,1,0.2161189,none,
22,0.00224476337841322,0.03,1e-14,1,2.05159412177342e-05,0.0274577677181559,1,1,1,1,0.2161949,none,
23,0.00233288309786416,0.03,1e-14,1,2.05309988976081e-05,0.0264413510234168,1,1,1,1,0.2169983,none,
24,0.00242446201708233,0.03,1e-14,1,2.05459270249957e-05,0.0254624261527891,1,1,1,1,0.2174171,none,
25,0.00251963592931702,0.03,1e-14,1,2.05944332173017e-05,0.0245598148349904,1,1,1,1,0.1220714,none,
26,0.00261854595847423,0.03,1e-14,1,2.06658768285586e-05,0.0237154314348623,1,1,1,1,0.1210363,none,
27,0.00272133876837531,0.03,1e-14,1,2.07329080031187e-05,0.0228949727767833,1,1,1,1,0.1188961,none,
28,0.00282816678023003,0.03,1e-14,1,2.07956826120513e-05,0.022098184881692,1,1,1,1,0.1188262,none,
29,0.00293918839864689,0.03,1e-14,1,2.08543642898948e-05,0.0213247873486247,1,1,1,1,0.1193059,none,
