Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
1,0.001,0.3,0.01,0.3,0.144634348246491,481.071729559358,1,1,1,1,0.4712696,none,
2,0.00103925568293671,0.3,0.01,0.3,0.144650627513354,462.970471951386,1,1,1,1,0.4667796,none,
3,0.00108005237451625,0.3,0.01,0.3,0.144667560771405,445.552984261794,1,1,1,1,0.466402,none,
4,0.00112245056808531,0.3,0.01,0.3,0.144685174903716,428.793442564985,1,1,1,1,0.5952071,none,
5,0.0011665131316982,0.3,0.01,0.3,0.144703497454755,412.666992035311,1,1,1,1,0.5846415,none,
6,0.00121230540133765,0.3,0.01,0.3,0.144722557780135,397.149728099786,1,1,1,1,0.5844842,none,
7,0.00125989527779503,0.3,0.01,0.3,0.144742385882496,382.218639269305,1,1,1,1,0.5848865,none,
8,0.00130935332735361,0.3,0.01,0.3,0.144763013182368,367.851586562376,1,1,1,1,0.584896,none,
9,0.00136075288642433,0.3,0.01,0.3,0.144784491014016,354.027317685206,1,1,1,1,0.4436529,none,
10,0.00141417017028902,0.3,0.01,0.3,0.144806837634545,340.725288216003,1,1,1,1,0.4466962,none,
11,0.00146968438611245,0.3,0.01,0.3,0.144830087556869,327.925769248962,1,1,1,1,0.4540015,none,
12,0.00152737785039071,0.3,0.01,0.3,0.144854277988337,315.609783406022,1,1,1,1,0.5780208,none,
13,0.00158733611101021,0.3,0.01,0.3,0.144879447247058,303.759066986194,1,1,1,1,0.1355646,none,
14,0.00164964807409802,0.3,0.01,0.3,0.144905635625724,292.356048001673,1,1,1,1,0.136882,none,
15,0.00171440613585197,0.3,0.01,0.3,0.144932884894142,281.383817577956,1,1,1,1,0.1383634,none,
16,0.00178170631954573,0.3,0.01,0.3,0.144961238504922,270.82610636167,1,1,1,1,0.1398001,none,
17,0.00185164841791215,0.3,0.01,0.3,0.144990741973118,260.667257194787,1,1,1,1,0.1410389,none,
