Row,g,k,v_Hb,f,lb,tb,lb<f,k*vHb<c,reached_birth,success,execution_time,error_type,error_message
1,0.001,0.3,0.0001,0.3,0.0317465600231297,97.3750828134368,1,1,1,1,1.1528442,none,
2,0.00103925568293671,0.3,0.0001,0.3,0.0317720340455583,93.776773873536,1,1,1,1,0.9158637,none,
3,0.00108005237451625,0.3,0.0001,0.3,0.0317984977988995,90.3143568350156,1,1,1,1,0.935669,none,
4,0.00112245056808531,0.3,0.0001,0.3,0.0318257933938998,86.982151743303,1,1,1,1,0.9387602,none,
5,0.0011665131316982,0.3,0.0001,0.3,0.031854138049708,83.7757565071496,1,1,1,1,0.9338134,none,
6,0.00121230540133765,0.3,0.0001,0.3,0.0318835385226235,80.6903338269212,1,1,1,1,0.9400962,none,
7,0.00125989527779503,0.3,0.0001,0.3,0.0319138737437088,77.7209153554787,1,1,1,1,0.9512053,none,
8,0.00130935332735361,0.3,0.0001,0.3,0.0319453143788442,74.8634610623134,1,1,1,1,0.9522804,none,
9,0.00136075288642433,0.3,0.0001,0.3,0.0319778620473135,72.1136537795228,1,1,1,1,0.9538037,none,
10,0.00141417017028902,0.3,0.0001,0.3,0.0320115531290262,69.467424040935,1,1,1,1,0.9551997,none,
11,0.00146968438611245,0.3,0.0001,0.3,0.0320464221041032,66.9208471024605,1,1,1,1,0.9554619,none,
12,0.00152737785039071,0.3,0.0001,0.3,0.0320825003863474,64.4701416053664,1,1,1,1,0.9548567,none,
13,0.00158733611101021,0.3,0.0001,0.3,0.0321198205736154,62.1116691340396,1,1,1,1,0.1387197,none,
14,0.00164964807409802,0.3,0.0001,0.3,0.0321584160714258,59.8419300160774,1,1,1,1,0.1395678,none,
15,0.00171440613585197,0.3,0.0001,0.3,0.0321983208604311,57.6575572838078,1,1,1,1,0.1405272,none,
16,0.00178170631954573,0.3,0.0001,0.3,0.0322395693080408,55.5553110351916,1,1,1,1,0.1417079,none,
17,0.00185164841791215,0.3,0.0001,0.3,0.0322821960356141,53.5320744777476,1,1,1,1,0.1428448,none,
18,0.00192433614111598,0.3,0.0001,0.3,0.0323262358078974,51.5848457428381,1,1,1,1,0.1436391,none,
19,0.00199987727053529,0.3,0.0001,0.3,0.0323717234078173,49.7107390616548,1,1,1,1,0.1442539,none,
20,0.00207838381857976,0.3,0.0001,0.3,0.0324186935392949,47.9069751262428,1,1,1,1,0.1450317,none,
21,0.00215997219478272,0.3,0.0001,0.3,0.0324671165365893,46.1707872993974,1,1,1,1,0.1457369,none,
22,0.00224476337841322,0.3,0.0001,0.3,0.0325171374396838,44.4997679607549,1,1,1,1,0.1450613,none,
23,0.00233288309786416,0.3,0.0001,0.3,0.0325687443171199,42.8913724117446,1,1,1,1,0.1446961,none,
24,0.00242446201708233,0.3,0.0001,0.3,0.0326219704173501,41.343215182346,1,1,1,1,0.165839,none,
25,0.00251963592931702,0.3,0.0001,0.3,0.0326768483183659,39.8530038270805,1,1,1,1,0.1310114,none,
26,0.00261854595847423,0.3,0.0001,0.3,0.0327334097971111,38.4185304180795,1,1,1,1,0.1337138,none,
27,0.00272133876837531,0.3,0.0001,0.3,0.0327916856872111,37.0376705564553,1,1,1,1,0.1356387,none,
28,0.00282816678023003,0.3,0.0001,0.3,0.0328517057383097,35.7083799458932,1,1,1,1,0.138,none,
29,0.00293918839864689,0.3,0.0001,0.3,0.0329134984819759,34.428691995128,1,1,1,1,0.1403584,none,
30,0.00305456824651543,0.3,0.0001,0.3,0.032977091068582,33.1967115437361,1,1,1,1,0.1428145,none,
31,0.00317447740910919,0.3,0.0001,0.3,0.0330425091316688,32.01061778775,1,1,1,1,0.1444894,none,
32,0.00329909368777094,0.3,0.0001,0.3,0.0331097766309267,30.8686569502243,1,1,1,1,0.1452886,none,
33,0.00342860186355659,0.3,0.0001,0.3,0.033178915704443,29.7691418911273,1,1,1,1,0.146257,none,
34,0.00356319397122858,0.3,0.0001,0.3,0.0332499465234335,28.7104493478039,1,1,1,1,0.1472781,none,
35,0.00370306958400514,0.3,0.0001,0.3,0.0333228871473774,27.6910172864969,1,1,1,1,0.1478687,none,
36,0.00384843610948743,0.3,0.0001,0.3,0.0333977533831338,26.709343664643,1,1,1,1,0.1791185,none,
37,0.00399950909720367,0.3,0.0001,0.3,0.0334745586584766,25.763980814888,1,1,1,1,0.1526124,none,
38,0.00415651255822599,0.3,0.0001,0.3,0.0335533138890196,24.8535388946639,1,1,1,1,0.1548627,none,
39,0.00431967929733417,0.3,0.0001,0.3,0.0336340273751276,23.9766719504867,1,1,1,1,0.15593,none,
40,0.00448925125821861,0.3,0.0001,0.3,0.0337167046923389,23.1321072319393,1,1,1,1,0.157397,none,
41,0.00466547988223447,0.3,0.0001,0.3,0.0338013486042956,22.3185999099221,1,1,1,1,0.1579111,none,
42,0.00484862648123908,0.3,0.0001,0.3,0.0338879590002093,21.5349602567121,1,1,1,1,0.159836,none,
43,0.00503896262506515,0.3,0.0001,0.3,0.0339765328557864,20.7800415917853,1,1,1,1,0.1609877,none,
44,0.00523677054420466,0.3,0.0001,0.3,0.0340670642501549,20.0527442871367,1,1,1,1,0.162692,none,
45,0.00544234354830027,0.3,0.0001,0.3,0.0341595444881858,19.3520094749994,1,1,1,1,0.1637917,none,
46,0.00565598646106501,0.3,0.0001,0.3,0.0342539625005338,18.676820457785,1,1,1,1,0.1647802,none,
47,0.00587801607227491,0.3,0.0001,0.3,0.0343503061041397,18.0262006108222,1,1,1,1,0.1655273,none,
48,0.00610876160750504,0.3,0.0001,0.3,0.0344485668396635,17.3992154593033,1,1,1,1,0.3128856,none,
49,0.00634856521630522,0.3,0.0001,0.3,0.0345487657560683,16.7949799105503,1,1,1,1,0.1407081,none,
50,0.00659778247953954,0.3,0.0001,0.3,0.0346514826573446,16.2129131023141,1,1,1,1,0.4611735,none,
51,0.00685678293664174,0.3,0.0001,0.3,0.0347546523490889,15.6512053501499,1,1,1,1,0.44011,none,
52,0.00712595063356841,0.3,0.0001,0.3,0.0348600554377243,15.1099316669735,1,1,1,1,0.4230225,none,
