accuracy,precision_pos,recall_pos,f1_pos,precision_neg,recall_neg,f1_neg,precision_macro,recall_macro,f1_macro,auroc,avg_precision,auroc_macro,avg_precision_macro,tp,fp,tn,fn,epoch,train_loss,val_loss
0.9592479623981199,0.9227534307215582,0.9861620342992312,0.9534046080841576,0.9893277387576394,0.9395356895356896,0.9637890434087173,0.9560405847395987,0.9628488619174604,0.9585968257464375,0.9965546882459951,0.9954555026194376,0.9965546882459951,0.9964883570340869,8338,698,10846,117,18,0.14016321347338076,0.10362815571015892
0.9611480574028701,0.9278867588051717,0.9846244825547014,0.9554140127388535,0.9882107554185182,0.943953568953569,0.9655752957334633,0.958048757111845,0.9642890257541352,0.9604946542361584,0.99676552889149,0.9957297326073538,0.9967655288914901,0.99670079375084,8325,647,10897,130,19,0.13525674509953547,0.09875209131671372
0.9623981199059953,0.9302871187576807,0.9848610289769367,0.9567965069516259,0.9884141926140478,0.9459459459459459,0.96671388101983,0.9593506556858642,0.9654034874614413,0.961755193985728,0.9968671327926207,0.9958505273916931,0.9968671327926206,0.9967997774197075,8327,624,10920,128,20,0.132151205491923,0.09668719838454949
0.9633981699084955,0.9313079414721323,0.9861620342992312,0.9579503676470589,0.9894079304725693,0.9467255717255717,0.9675962815405047,0.9603579359723508,0.9664438030124014,0.9627733245937817,0.9971807401952286,0.996258465452023,0.9971807401952286,0.9971160040014145,8338,615,10929,117,21,0.12808538783844048,0.09310241719983256
0.9631981599079954,0.9298362846642165,0.9874630396215257,0.9577836411609498,0.9903811252268603,0.9454261954261954,0.9673816699166814,0.9601087049455383,0.9664446175238606,0.9625826555388156,0.9973163333009577,0.9964380787433835,0.9973163333009578,0.9972538201330776,8349,630,10914,106,22,0.12406539427726322,0.0925485721461066
0.9646482324116206,0.9334302976057284,0.9867534003548196,0.9593514632323349,0.9898743332429256,0.9484580734580734,0.9687237336872373,0.961652315424327,0.9676057369064466,0.9640375984597861,0.9973904282301679,0.9965307393347744,0.997390428230168,0.9973274741544274,8343,595,10949,112,23,0.12100894245799573,0.0900682685100601
0.9655482774138707,0.9348264277715566,0.987344766410408,0.960368133448375,0.9903333634474659,0.9495841995841996,0.969530800866758,0.9625798956095113,0.9684644829973038,0.9649494671575665,0.9975762802788233,0.9967766624357872,0.9975762802788232,0.9975164086949785,8348,582,10962,107,24,0.1189197590640875,0.08714699440677177
0.9673983699184959,0.9381246490735542,0.9880544056771141,0.962442396313364,0.9908959798089058,0.9522695772695773,0.9711988691580529,0.9645103144412299,0.9701619914733457,0.9668206327357085,0.9978151626584506,0.9970919356099561,0.9978151626584506,0.9977591608571952,8354,551,10993,101,25,0.11533429700048768,0.08326033254922306
0.967948397419871,0.9389887640449438,0.9884092253104672,0.9630653990204552,0.9911703757095234,0.952962577962578,0.9716910303405026,0.9650795698772336,0.9706859016365226,0.9673782146804789,0.9978488649910885,0.9971270404550638,0.9978488649910886,0.9977906075714031,8357,543,11001,98,26,0.1135374095687904,0.08175950506638013
0.9687484374218711,0.9405806887238353,0.9885274985215848,0.9639582492359149,0.9912714838477459,0.9542619542619543,0.9724147062717924,0.9659260862857906,0.9713947263917695,0.9681864777538536,0.9979336356553979,0.9972436273252026,0.9979336356553979,0.997878201907862,8358,528,11016,97,27,0.11168383227932593,0.08061077106904033
0.967998399919996,0.9379132578729127,0.9898285038438793,0.9631718264472321,0.99223546406645,0.952009702009702,0.9717064544650752,0.9650743609696814,0.9709191029267907,0.9674391404561536,0.9979019004447746,0.9971980852228626,0.9979019004447744,0.9978448282698102,8369,554,10990,86,28,0.1086200014354758,0.08141540747338027
0.9692484624231211,0.9384787472035794,0.9923122412773506,0.9646450129347514,0.9941224342164753,0.9523562023562023,0.9727912224041056,0.9663005907100273,0.9723342218167765,0.9687181176694285,0.9981382675720345,0.9975117874677824,0.9981382675720345,0.9980858512823874,8390,550,10994,65,29,0.10807354669654148,0.07990976933141913
0.9689484474223711,0.9389287315105334,0.9910112359550561,0.9642672190574831,0.99313769751693,0.9527893277893278,0.9725452053583271,0.9660332145137317,0.971900281872192,0.9684062122079051,0.9980320173696875,0.997364296435032,0.9980320173696875,0.9979755508248415,8379,545,10999,76,30,0.10723232685684149,0.07896062621418705
0.9700985049252463,0.9402667264372969,0.9923122412773506,0.9655886753366325,0.994131455399061,0.9538288288288288,0.9735632183908046,0.9671990909181789,0.9730705350530897,0.9695759468637186,0.9983068407077869,0.9977405248378599,0.9983068407077869,0.998259400219101,8390,533,11011,65,31,0.10368682090056856,0.07567236376946974
0.9698484924246212,0.9398386735379789,0.992193968066233,0.965306944364536,0.9940395556759686,0.9534823284823285,0.9733386390768006,0.9669391146069737,0.9728381482742807,0.9693227917206684,0.9983002119164153,0.9977276399549777,0.9983002119164153,0.9982514135624856,8389,537,11007,66,32,0.10265180718137674,0.07596378654828889
0.9710485524276213,0.9429696287964004,0.9914843287995269,0.9666186220812915,0.9935187685660275,0.956081081081081,0.9744404714607336,0.968244198681214,0.973782704940304,0.9705295467710126,0.9983975844561297,0.9978586898765274,0.9983975844561297,0.9983513912822628,8383,507,11037,72,33,0.10075448472679123,0.07295470355051924
0.9700985049252463,0.9394786888913749,0.9932584269662922,0.9656203288490284,0.9948462929475588,0.9531358281358281,0.9735445053972748,0.9671624909194668,0.9731971275510601,0.9695824171231515,0.9981475550517539,0.9975070936091949,0.9981475550517539,0.99809030705663,8398,541,11003,57,34,0.09980145336734644,0.07671144336504927
0.9711485574278714,0.9429824561403509,0.9917208752217622,0.966737764454949,0.9936976681372107,0.956081081081081,0.9745265109708181,0.9683400621387808,0.9739009781514216,0.9706321377128835,0.9984431561161307,0.9979122338604833,0.9984431561161307,0.9983958904852344,8385,507,11037,70,35,0.09865609150050329,0.0712712003302562
0.9710485524276213,0.9418761220825853,0.9927853341218215,0.9666609086197961,0.9944980607919185,0.9551282051282052,0.9744156245857453,0.9681870914372519,0.9739567696250133,0.9705382666027706,0.9984224501078434,0.997883127840908,0.9984224501078434,0.9983742606370267,8394,518,11026,61,36,0.09663813910389996,0.07206594840374798
0.9700485024251213,0.9412491574926982,0.9910112359550561,0.9654894278965259,0.9931513021537353,0.9546950796950797,0.9735435713970231,0.9672002298232167,0.9728531578250679,0.9695164996467744,0.9982527141161086,0.9976544917507093,0.9982527141161086,0.9982000069278822,8379,523,11021,76,37,0.09591200819049885,0.07370555269806542
0.9706985349267463,0.9407415705164109,0.9932584269662922,0.9662869635254862,0.9948518786127167,0.9541753291753292,0.9740891404315529,0.9677967245645638,0.9737168780708108,0.9701880519785195,0.9985874424668039,0.9981170800951296,0.9985874424668039,0.9985473256748779,8398,529,11015,57,38,0.09429161812071592,0.07065800366285051
0.9712985649282464,0.9424048501178848,0.9927853341218215,0.9669392927082133,0.9945005409304003,0.9555613305613305,0.9746421629263121,0.9684526955241426,0.974173332341576,0.9707907278172627,0.9984796195913878,0.9979564121462463,0.9984796195913878,0.9984319804368263,8394,513,11031,61,39,0.0923848435694472,0.07011409128054356
0.9712985649282464,0.9422062619234653,0.9930218805440568,0.9669469077507774,0.9946789321789322,0.9553880803880804,0.9746376811594203,0.9684425970511987,0.9742049804660686,0.9707922944550988,0.9984694971093551,0.9979482423416779,0.9984694971093551,0.9984231558584646,8396,515,11029,59,40,0.09255765984398874,0.07068093211854895
0.9714985749287465,0.9431268967067551,0.9924305144884683,0.9671507607192255,0.9942352729237975,0.9561677061677062,0.9748299920515764,0.9686810848152763,0.9742991103280872,0.9709903763854009,0.9984296526431358,0.9978911407735322,0.9984296526431358,0.998381220412119,8391,506,11038,64,41,0.09133614458694533,0.07029325370027956
0.9723486174308715,0.9445319531953196,0.9929036073329391,0.9681139364585135,0.99459994599946,0.9572938322938322,0.9755903774001324,0.9695659495973898,0.9750987198133857,0.971852156929323,0.9987015662799222,0.9982654548644467,0.9987015662799223,0.9986631412585156,8395,493,11051,60,42,0.09009153283091063,0.06612532603424998
0.9715485774288715,0.9424371633752244,0.9933767001774099,0.9672367133068464,0.9949490394155317,0.9555613305613305,0.9748574963545579,0.9686931013953781,0.9744690153693703,0.9710471048307021,0.9986063452799111,0.9981293671848239,0.9986063452799112,0.9985629528864929,8399,513,11031,56,43,0.09033713738777406,0.06835970353516706
0.9716485824291214,0.9432456731849854,0.9926670609107038,0.9673255344897136,0.9944149175749932,0.9562543312543312,0.9749613601236476,0.9688302953799893,0.9744606960825175,0.9711434473066807,0.9986490379748805,0.9981952286029852,0.9986490379748806,0.9986093548853512,8393,505,11039,62,44,0.08794391073387813,0.06719790526068652
0.9714985749287465,0.9420338602982398,0.9937315198107629,0.9671923563946127,0.995216606498195,0.9552148302148302,0.9748055162659123,0.9686252333982174,0.9744731750127966,0.9709989363302625,0.9986592526657576,0.9982066110934444,0.9986592526657577,0.9986191075834974,8402,517,11027,53,45,0.08778945355630624,0.06784150232614568
0.9710485524276213,0.9411830607214878,0.9936132465996452,0.9666877624992808,0.9951232728257925,0.9545218295218295,0.9743997877702613,0.9681531667736402,0.9740675380607373,0.970543775134771,0.9985714288641551,0.998081224130342,0.9985714288641551,0.9985267882463749,8401,525,11019,54,46,0.08673477463270658,0.06863131567136108
0.9718485924296215,0.9431716082659479,0.9932584269662922,0.9675672561783513,0.9948625506985128,0.9561677061677062,0.9751314103979858,0.9690170794822304,0.9747130665669992,0.9713493332881685,0.9986758707486088,0.9982295492602045,0.9986758707486088,0.9986363559493305,8398,506,11038,57,47,0.08667080353752421,0.0669453960441372
0.9722986149307465,0.9432289913609335,0.9943228858663513,0.9681022570244127,0.9956702146851886,0.9561677061677062,0.9755192222713213,0.969449603023061,0.9752452960170288,0.971810739647867,0.9987796159440157,0.9983649824235671,0.9987796159440158,0.9987418989148176,8407,506,11038,48,48,0.08527857481030728,0.06580236305464622
0.9730486524326216,0.9464245431987367,0.9924305144884683,0.9688817042895906,0.9942513248899668,0.9588530838530839,0.9762314239096882,0.9703379340443518,0.9756417991707761,0.9725565640996394,0.9987220981159479,0.9982806978120671,0.9987220981159479,0.9986808095454343,8391,475,11069,64,49,0.08560051823323184,0.06397253810658052
0.9730486524326216,0.9448190604630254,0.9943228858663513,0.9689390883420734,0.9956760652193496,0.9574670824670825,0.9761978361669242,0.9702475628411875,0.9758949841667168,0.9725684622544988,0.9988709231908524,0.9984872187886422,0.9988709231908524,0.9988356845539486,8407,491,11053,48,50,0.08491006144929979,0.06351296921293648
0.9722986149307465,0.9433284704298058,0.9942046126552336,0.9680985834389036,0.9955808080808081,0.9562543312543312,0.9755213856486391,0.969454639255307,0.9752294719547825,0.9718099845437713,0.9988278923967865,0.9984304058409534,0.9988278923967866,0.9987917207098269,8406,505,11039,49,51,0.08391531255626139,0.06510015082008279
0.9723986199309965,0.944438195928467,0.9931401537551745,0.9681771013490141,0.9947785379906374,0.9572072072072072,0.9756312908352464,0.9696083669595522,0.9751736804811908,0.9719041960921302,0.9987411443650355,0.998305428404223,0.9987411443650355,0.9987001241265708,8397,494,11050,58,52,0.08262434793295002,0.06549909474891677
0.9728486424321217,0.945796709488393,0.9926670609107038,0.9686652432338854,0.9944269662921348,0.9583333333333334,0.97604658343994,0.9701118378902639,0.9755001971220185,0.9723559133369126,0.9987642682941323,0.9983387885880971,0.9987642682941323,0.9987244888916816,8393,481,11063,62,53,0.0807948243944098,0.0637384350561235
0.9726986349317466,0.9448756890538869,0.9933767001774099,0.9685193726937269,0.994959495949595,0.9575537075537075,0.9758982961066478,0.9699175925017409,0.9754652038655587,0.9722088344001873,0.9987968692433505,0.9983833857483524,0.9987968692433505,0.9987583594452436,8399,490,11054,56,54,0.08257206071588637,0.06434957508102161
0.9733486674333717,0.9464607754733995,0.9931401537551745,0.9692387603162694,0.9947874539408645,0.9588530838530839,0.976489788716863,0.970624114707132,0.9759966188041291,0.9728642745165662,0.9988952048532178,0.9985219175058816,0.9988952048532178,0.9988613215333229,8397,475,11069,58,55,0.08088477480420324,0.06159150569085402
0.9731986599329967,0.9460403289399572,0.9932584269662922,0.9690745441957074,0.9948750224779715,0.9585065835065835,0.9763522456542839,0.9704576757089644,0.9758825052364378,0.9727133949249956,0.9987966592120938,0.9983815740369884,0.9987966592120938,0.9987576907257802,8398,479,11065,57,56,0.07884434113392133,0.06388424694684021
0.9739486974348718,0.9475406137184116,0.9933767001774099,0.9699174317223859,0.9949708127525819,0.9597193347193347,0.9770272057850875,0.9712557132354968,0.9765480174483723,0.9734723187537366,0.9988920441389395,0.998510587677366,0.9988920441389395,0.9988559781766839,8399,465,11079,56,57,0.07867069924133639,0.06150705999410865
0.9738986949347468,0.9460249634544023,0.9950325251330574,0.9699100760894628,0.9962182603997839,0.9584199584199584,0.976953642384106,0.9711216119270931,0.9767262417765079,0.9734318592367843,0.9989633266983946,0.9986050866611832,0.9989633266983946,0.9989289091832684,8413,480,11064,42,58,0.07800678652890373,0.061513241176448116
0.9746487324366219,0.9483303249097473,0.9942046126552336,0.9707257924822449,0.9955994611585092,0.9603257103257103,0.9776445169540103,0.9719648930341283,0.9772651614904719,0.9741851547181276,0.999023662018931,0.998692252278352,0.999023662018931,0.9989927478324591,8406,458,11086,49,59,0.07854431883388138,0.06009166264287097
0.9737986899344967,0.9474218661852646,0.9931401537551745,0.9697424644878161,0.9947916666666666,0.9596327096327096,0.9768959435626102,0.9711067664259656,0.9763864316939421,0.9733192040252132,0.9988363653650466,0.9984307453490084,0.9988363653650465,0.9987972531129878,8397,466,11078,58,60,0.0772732859896351,0.061736501406895856
0.9745987299364969,0.9496435441892045,0.9925487876995861,0.9706222530650012,0.9943558502060562,0.9614518364518364,0.9776270589271558,0.9719996971976304,0.9770003120757113,0.9741246559960786,0.9989503662330391,0.998595089181347,0.9989503662330392,0.9989176971848932,8392,445,11099,63,61,0.07720826649335606,0.05941305043222737
0.9737986899344967,0.9469176152372366,0.9937315198107629,0.9697599261311173,0.9952363832464498,0.9591995841995842,0.9768857520952801,0.9710769992418432,0.9764655520051735,0.9733228391131987,0.9988999587314192,0.9985204031579795,0.9988999587314193,0.9988639238776158,8402,471,11073,53,62,0.07738419789406435,0.06174956197219965
0.9739986999349968,0.9467402319558609,0.994441159077469,0.9700046146746655,0.9957726209749955,0.959026334026334,0.9770540993734004,0.9712564264654282,0.9767337465519015,0.9735293570240329,0.9989521745509327,0.9985901521664722,0.9989521745509327,0.9989174206348983,8408,473,11071,47,63,0.07606869784006237,0.06165922685066553
0.9747487374368718,0.9491525423728814,0.9934949733885275,0.9708176827506501,0.9950668221365145,0.9610187110187111,0.977746441633984,0.972109682254698,0.9772568422036193,0.974282062192317,0.9989552840380752,0.9985977385042031,0.9989552840380753,0.9989216513621906,8400,450,11094,55,64,0.07552262023758173,0.06053015480650578
0.9738986949347468,0.9471311013414496,0.9937315198107629,0.9698718688675978,0.9952372393961179,0.9593728343728344,0.9769760056457304,0.9711841703687838,0.9765521770917986,0.9734239372566641,0.9988576912216771,0.9984620175617194,0.9988576912216771,0.9988199120256515,8402,469,11075,53,65,0.0747097975525366,0.06269751507372683
0.976298814940747,0.9522838036948884,0.9937315198107629,0.9725662692441255,0.9952576950608447,0.9635308385308385,0.9791373239436619,0.9737707493778666,0.9786311791708007,0.9758517965938938,0.9990964865151737,0.998790753080504,0.9990964865151737,0.9990680365767003,8402,421,11123,53,66,0.07401116966474354,0.056658182339931834
0.9749987499374969,0.9491812535290797,0.994086339444116,0.9711149624494512,0.9955132806891601,0.9610187110187111,0.9779619181946403,0.9723472671091199,0.9775525252314134,0.9745384403220457,0.9990289742729128,0.998696036613087,0.9990289742729128,0.9989972510669848,8405,450,11094,50,67,0.07268627360522212,0.059668938552038114
0.9749487474373719,0.9487700293387498,0.994441159077469,0.971068891840388,0.9957798329891353,0.9606722106722106,0.977911026850668,0.9722749311639425,0.9775566848748398,0.9744899593455281,0.9989466573884077,0.9985762879664926,0.9989466573884078,0.9989099661392984,8408,454,11090,47,68,0.0734445489359922,0.06056744802825891
0.975398769938497,0.9499378460843033,0.9942046126552336,0.9715672676837726,0.9956053811659192,0.9616250866250866,0.9783202608619018,0.9727716136251112,0.9779148496401602,0.9749437642728371,0.9989916245682064,0.9986390793748112,0.9989916245682064,0.9989568785314902,8406,443,11101,49,69,0.07228292783035584,0.05952258264451716
0.975298764938247,0.9497231951191956,0.9942046126552336,0.9714549867098117,0.9956045927520631,0.9614518364518364,0.9782302132910277,0.9726638939356294,0.977828224553535,0.9748426000004197,0.9988809944457491,0.9984855807454228,0.9988809944457491,0.9988416267726596,8406,445,11099,49,70,0.07256055984478248,0.060917807205526246
0.975848792439622,0.9513134057971014,0.9937315198107629,0.9720599294267368,0.9952538730187158,0.9627512127512128,0.9787327726652283,0.9732836394079086,0.9782413662809879,0.9753963510459825,0.9989578351494378,0.9985976354128063,0.9989578351494377,0.9989232295410062,8402,430,11114,53,71,0.0721683251826602,0.05919054153964863
0.9764988249412471,0.9509770699198012,0.9957421643997635,0.9728449272012942,0.9967701417548896,0.9624047124047124,0.9792860290877038,0.9738736058373454,0.9790734384022379,0.9760654781444991,0.9990575231556899,0.9987262892796179,0.99905752315569,0.9990242738112427,8419,434,11110,36,72,0.07334083879719881,0.05827469947985697
0.975898794939747,0.950502881681546,0.994795978710822,0.9721451687471105,0.9960538116591928,0.9620582120582121,0.9787609059663347,0.9732783466703694,0.9784270953845171,0.9754530373567226,0.9990183548876631,0.9986764334334706,0.999018354887663,0.998984810949799,8411,438,11106,44,73,0.07074373727218704,0.05878290983206779
0.9763488174408721,0.9514705882352941,0.994795978710822,0.9726510552182712,0.9960569943543328,0.9628378378378378,0.9791657490199533,0.9737637912948134,0.9788169082743299,0.9759084021191122,0.9990145845704685,0.9986725741389615,0.9990145845704687,0.9989812268286311,8411,429,11115,44,74,0.07189271472291746,0.05790512193438283
0.9743987199359968,0.9468887138516935,0.9952690715552928,0.9704763003113828,0.9964002879769619,0.9591129591129591,0.9774011299435028,0.9716445009143277,0.9771910153341259,0.9739387151274428,0.9989593309818028,0.9985947748084003,0.9989593309818028,0.9989233688773632,8415,472,11072,40,75,0.07034230429875883,0.06171666808855639
0.9748487424371218,0.9473447344734474,0.9958604376108812,0.9709969440119933,0.996849968499685,0.9594594594594594,0.9777973957183844,0.9720973514865662,0.9776599485351702,0.9743971698651889,0.9990062140564802,0.9986583469926829,0.9990062140564802,0.9989717224542012,8420,468,11076,35,76,0.06901558630472673,0.061116956456901794
0.9774488724436222,0.9541534271448026,0.994441159077469,0.973880813111716,0.9957986949137392,0.965003465003465,0.9801592538823632,0.9749760610292708,0.979722312040467,0.9770200334970396,0.9990597361679562,0.9987323796403474,0.9990597361679562,0.9990273739738029,8408,404,11140,47,77,0.07015432330056254,0.05658588133890817
0.975898794939747,0.9498927886243088,0.9955056179775281,0.9721644721644722,0.9965882564194649,0.9615384615384616,0.9787496693413279,0.9732405225218869,0.9785220397579948,0.9754570707529,0.9989501510790688,0.9985751791619278,0.9989501510790688,0.9989118563746048,8417,444,11100,38,78,0.06975933542432625,0.06032951824221952
0.9768988449422471,0.9537867605313954,0.9934949733885275,0.9732360097323601,0.9950857755539672,0.9647435897435898,0.979679802955665,0.9744362680426812,0.9791192815660587,0.9764579063440126,0.9990010298703378,0.9986570277837963,0.9990010298703379,0.9989680405822268,8400,407,11137,55,79,0.06956590315504182,0.056848969065041006
0.9752487624381219,0.9486023444544635,0.9953873447664104,0.9714318693368731,0.9964950121326503,0.9604989604989606,0.9781659388646288,0.9725486782935568,0.9779431526326855,0.974798904100751,0.9988733308662344,0.9984657417579146,0.9988733308662344,0.9988310688413504,8416,456,11088,39,80,0.06904758815232462,0.06253320483721739
0.9773488674433721,0.9535252777148039,0.9949142519219397,0.973780170168432,0.9961528138140825,0.9644837144837145,0.9800624972492408,0.9748390457644431,0.9796989832028271,0.9769213337088364,0.9991039964132807,0.9987981317996003,0.9991039964132808,0.9990747564349891,8412,410,11134,43,81,0.06698924629496048,0.05541842739854113
0.9766988349417471,0.9514069386371341,0.9957421643997635,0.9730698104484512,0.9967713004484305,0.9627512127512128,0.9794659381334273,0.9740891195427823,0.9792466885754881,0.9762678742909392,0.999097418849045,0.9987814522190486,0.9990974188490451,0.999065793010432,8419,430,11114,36,82,0.06695204283420023,0.05747956186916402
0.9767488374418721,0.9521276595744681,0.9950325251330574,0.9731073969116881,0.9962375705455523,0.9633575883575883,0.9795217333861804,0.9741826150600101,0.9791950567453229,0.9763145651489342,0.9990082631419118,0.9986578463563791,0.9990082631419119,0.9989728810379027,8413,423,11121,42,83,0.0668493442282414,0.05750244064557211
0.9783989199459973,0.955904080009092,0.994795978710822,0.9749623275762143,0.9960714285714286,0.9663894663894664,0.9810059795990151,0.9759877542902603,0.9805927225501443,0.9779841535876147,0.999079704505488,0.9987552450264409,0.999079704505488,0.9990468249545241,8411,388,11156,44,84,0.06837623832735139,0.05502128575711245
0.9772488624431221,0.9543389368468878,0.9937315198107629,0.9736369430442088,0.9952657436355515,0.9651767151767152,0.979990324992304,0.9748023402412196,0.979454117493739,0.9768136340182564,0.9990881928418889,0.9987783849257534,0.9990881928418889,0.9990589706603821,8402,402,11142,53,85,0.06551732493043451,0.0552912621409798
0.9770988549427472,0.9532932774061897,0.9945594322885867,0.9734892336188933,0.9958847736625515,0.9643104643104643,0.9798433236510871,0.9745890255343705,0.9794349482995255,0.9766662786349902,0.9990862564561559,0.9987623750705229,0.9990862564561559,0.9990532808915515,8409,412,11132,46,86,0.06534455779092141,0.055918974414733265
0.9770988549427472,0.9525749858517261,0.9953873447664104,0.9735106998264893,0.9965066284485847,0.9637040887040887,0.9798308966003171,0.9745408071501553,0.9795457167352496,0.9766707982134032,0.9990940071218013,0.9987776571265601,0.9990940071218013,0.9990624542598832,8416,419,11125,39,87,0.06548015260631004,0.057209050335630354
0.9782489124456223,0.9562002275312855,0.994086339444116,0.9747752971875906,0.9955392987777678,0.9666493416493417,0.9808816419812771,0.9758697631545267,0.9803678405467289,0.9778284695844339,0.9990922653991844,0.9987785463232158,0.9990922653991844,0.99906159975067,8405,385,11159,50,88,0.06532835361374739,0.05447548730524745
0.9770488524426222,0.9518535262206148,0.9960969840331165,0.973472808183552,0.9970406241592682,0.9630977130977131,0.9797752808988764,0.9744470751899414,0.9795973485654148,0.9766240445412142,0.9990948574922554,0.9987726223899089,0.9990948574922554,0.999061632338923,8422,426,11118,33,89,0.06535387231028583,0.057988744082512075
